股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.27,11.25,11.22,11.28,11.12,1046343.0,1171010000.0,2187.05,2187.01,5.08,0.48,0.54,54289000,50345300.0,2026-08-06,16:14:54
000002,万  科Ａ,3.26,3.28,3.27,3.29,3.2,1312120.0,425180000.0,388.94,316.77,-0.44,0.35,1.35,56027500,75184500.0,2026-08-06,16:14:54
000004,国华退,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.68,0.64,5.73,0.78,0.0,0,0.0,2026-08-06,09:00:00
000006,深振业Ａ,6.83,6.79,6.78,6.85,6.62,204918.0,138270000.0,92.2,92.2,-1048.49,1.72,1.52,9079300,11412500.0,2026-08-06,16:14:54
000007,全新好,9.82,9.55,9.51,9.83,9.4,83283.0,80150000.0,34.02,34.02,-1687.69,19.0,2.4,4859100,3469300.0,2026-08-06,16:14:57
000008,神州高铁,2.44,2.42,2.42,2.45,2.38,359440.0,86920000.0,66.28,66.28,-8.05,3.07,1.32,16657100,19286900.0,2026-08-06,16:15:00
000009,中国宝安,7.5,7.64,7.65,7.72,7.4,490059.0,368690000.0,193.44,193.2,372.53,1.93,1.9,19384400,29621600.0,2026-08-06,16:14:57
000010,*ST美丽,1.57,1.57,1.57,1.59,1.54,217902.0,34090000.0,18.05,14.41,-1063.05,6.13,2.37,11075800,10714400.0,2026-08-06,16:14:03
000011,深物业A,8.1,8.13,8.09,8.24,7.97,97259.0,78540000.0,48.27,42.64,2936.12,1.44,1.85,4486100,5239800.0,2026-08-06,16:14:54
000012,南  玻Ａ,3.89,3.96,3.93,3.94,3.85,286351.0,111180000.0,118.35,76.22,1060.95,0.91,1.46,9937500,18697500.0,2026-08-06,16:15:00
000014,沙河股份,10.1,10.13,10.05,10.17,9.96,50926.0,51310000.0,24.45,24.45,-16.05,1.77,2.1,2459500,2633100.0,2026-08-06,16:14:54
000016,*ST康佳A,2.59,2.62,2.6,2.66,2.55,170897.0,44540000.0,62.37,41.35,-0.48,-0.55,1.07,7459100,9630600.0,2026-08-06,16:14:57
000017,深中华A,6.17,6.2,6.29,6.38,6.07,101536.0,62750000.0,42.52,27.2,102.86,10.89,2.3,5106700,5046800.0,2026-08-06,16:14:03
000019,深粮控股,6.29,6.09,6.11,6.31,6.01,215110.0,132760000.0,72.49,26.18,33.43,1.47,5.17,10478400,11032700.0,2026-08-06,16:14:57
000020,深华发Ａ,11.06,10.92,10.88,11.08,10.77,33663.0,36800000.0,31.32,20.04,90.2,7.05,1.86,1789800,1576500.0,2026-08-06,16:14:06
000021,深科技,39.91,38.7,37.56,40.78,37.56,1671004.0,6575240000.0,628.33,628.25,52.41,4.83,10.62,84308800,82791600.0,2026-08-06,16:14:06
000025,特  力Ａ,15.15,15.28,15.51,15.6,15.08,96649.0,147570000.0,65.31,59.51,46.02,3.6,2.46,4515200,5149600.0,2026-08-06,16:14:57
000026,飞亚达,17.09,17.08,16.99,17.57,16.8,120157.0,205730000.0,69.35,62.3,64.75,2.07,3.3,5559700,6456000.0,2026-08-06,16:14:09
000027,深圳能源,6.37,6.44,6.44,6.45,6.32,215171.0,137000000.0,303.05,303.05,15.14,0.93,0.45,8162100,13355000.0,2026-08-06,16:14:09
000028,国药一致,20.4,20.6,20.6,20.66,20.26,30709.0,62690000.0,124.89,107.28,11.4,0.67,0.58,1108500,1962400.0,2026-08-06,16:14:12
000029,深深房Ａ,22.39,22.06,22.04,22.57,21.95,47261.0,105220000.0,226.51,199.64,959.47,6.33,0.53,2258700,2467400.0,2026-08-06,16:14:15
000030,富奥股份,4.24,4.29,4.27,4.3,4.2,90002.0,38110000.0,72.92,70.85,10.98,0.88,0.54,3675900,5324300.0,2026-08-06,16:14:12
000031,大悦城,2.24,2.24,2.23,2.25,2.18,289341.0,64180000.0,96.01,96.01,-4.15,0.94,0.68,14224700,14709400.0,2026-08-06,16:15:00
000032,深桑达Ａ,14.58,14.62,14.27,14.74,14.17,436723.0,632480000.0,177.17,177.17,-101.0,2.41,3.59,22197900,21474400.0,2026-08-06,16:14:18
000034,神州数码,25.57,25.9,25.5,26.14,25.18,424627.0,1088940000.0,259.98,217.13,48.0,2.33,5.0,18841700,23621000.0,2026-08-06,16:14:15
000035,中国天楹,4.96,5.17,5.24,5.26,4.91,653781.0,327750000.0,118.45,114.73,40.92,1.1,2.83,24826000,40552100.0,2026-08-06,16:15:00
000036,华联控股,4.16,4.18,4.18,4.21,4.09,210912.0,87400000.0,58.4,58.36,64.57,1.14,1.5,9147200,11944000.0,2026-08-06,16:14:03
000037,深南电A,10.07,10.11,10.01,10.1,9.93,263241.0,263580000.0,60.7,34.13,32.74,3.63,7.77,12618300,13705800.0,2026-08-06,16:14:03
000039,中集集团,8.5,8.68,8.69,8.71,8.41,373762.0,318460000.0,458.36,195.62,-402.01,0.98,1.62,13644700,23731500.0,2026-08-06,16:15:00
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-08-06,09:00:00
000042,中洲控股,8.41,8.31,8.26,8.47,8.26,52880.0,44410000.0,55.91,55.85,-5.05,2.47,0.8,2709700,2578300.0,2026-08-06,16:14:06
000045,深纺织Ａ,10.13,9.98,9.95,10.14,9.9,82468.0,82680000.0,51.31,46.3,73.55,1.72,1.8,4158200,4088600.0,2026-08-06,16:14:06
000048,京基智农,21.6,21.17,21.25,21.96,21.0,191569.0,411270000.0,114.52,114.33,-60.18,3.05,3.62,9800600,9356300.0,2026-08-06,16:14:09
000049,德赛电池,24.7,25.08,25.05,25.07,24.52,78081.0,193330000.0,95.01,94.98,29.37,1.42,2.03,2635900,5172200.0,2026-08-06,16:14:18
000050,深天马Ａ,6.71,6.72,6.66,6.72,6.56,358571.0,238110000.0,163.44,163.44,-239.55,0.61,1.47,14679500,21177600.0,2026-08-06,16:14:21
000055,方大集团,3.45,3.43,3.42,3.45,3.39,67061.0,22960000.0,37.05,23.32,-7.12,0.66,0.99,3465500,3240600.0,2026-08-06,16:14:24
000056,*ST皇庭,2.06,2.09,2.15,2.16,2.05,374326.0,78850000.0,24.36,18.62,-0.91,-1.01,4.14,17120300,20312300.0,2026-08-06,16:14:12
000058,深 赛 格,6.81,6.91,6.91,6.94,6.76,78149.0,53300000.0,83.84,67.06,119.93,4.18,0.79,3607700,4207200.0,2026-08-06,16:14:03
000059,华锦股份,4.58,4.53,4.52,4.6,4.51,200907.0,91610000.0,73.25,73.25,-5.32,0.75,1.26,10700100,9390600.0,2026-08-06,16:14:15
000060,中金岭南,6.59,6.71,6.77,6.78,6.48,2187384.0,1455530000.0,292.67,292.67,28.35,1.48,4.93,96552500,122185900.0,2026-08-06,16:14:09
000061,农 产 品,5.87,5.92,5.93,5.98,5.8,225569.0,132620000.0,116.52,105.33,26.92,1.37,1.26,9130900,13425900.0,2026-08-06,16:14:21
000062,深圳华强,22.99,23.27,23.0,23.29,22.72,274719.0,631500000.0,240.45,240.22,43.07,3.56,2.63,12094100,15377700.0,2026-08-06,16:14:12
