股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.37,11.36,11.37,11.39,11.3,936958.0,1062760000.0,2206.45,2206.42,5.12,0.48,0.48,45496100,48199700.0,2026-05-07,16:14:12
000002,万  科Ａ,3.98,4.01,4.0,4.02,3.96,1134746.0,451550000.0,474.84,386.73,-0.54,0.43,1.17,45458200,68016400.0,2026-05-07,16:14:15
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-05-07,16:14:12
000006,深振业Ａ,9.44,9.47,9.63,9.64,9.3,289643.0,273800000.0,127.44,127.44,-1449.16,2.37,2.15,12839400,16124900.0,2026-05-07,16:14:12
000007,全新好,17.02,15.97,16.09,17.4,15.68,141742.0,235300000.0,58.97,58.97,-2925.11,32.92,4.09,7862200,6312100.0,2026-05-07,16:14:12
000008,神州高铁,2.73,2.7,2.7,2.73,2.7,518062.0,140580000.0,74.16,74.15,-9.01,3.44,1.91,32707500,19098700.0,2026-05-07,16:14:15
000009,中国宝安,8.61,8.74,8.73,8.73,8.57,375572.0,324030000.0,222.07,221.8,427.67,2.21,1.46,14164600,23392600.0,2026-05-07,16:14:12
000010,*ST美丽,2.61,2.75,2.61,2.61,2.61,11932.0,3110000.0,30.01,22.66,-1767.24,10.19,0.14,1193200,0.0,2026-05-07,16:14:15
000011,深物业A,7.87,8.0,8.0,8.03,7.86,60559.0,47910000.0,46.9,41.43,2852.75,1.39,1.15,2099300,3956700.0,2026-05-07,16:14:18
000012,南  玻Ａ,4.04,4.03,4.03,4.05,4.01,206052.0,83080000.0,122.92,79.16,1101.86,0.94,1.05,10437900,10167300.0,2026-05-07,16:14:15
000014,沙河股份,12.94,13.1,13.1,13.16,12.92,79630.0,103550000.0,31.32,31.32,-20.56,2.27,3.29,3531100,4431900.0,2026-05-07,16:14:21
000016,*ST康佳A,2.94,3.08,2.99,3.03,2.93,1152311.0,339760000.0,70.79,46.94,-0.55,-0.63,7.22,54665000,60566100.0,2026-05-07,16:14:18
