股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.14,11.25,11.25,11.28,11.11,1017974.0,1136720000.0,2161.82,2161.78,5.02,0.47,0.52,40375800,61421600.0,2026-05-13,16:14:54
000002,万  科Ａ,3.99,4.1,4.08,4.1,3.98,1308767.0,524880000.0,476.04,387.71,-0.54,0.43,1.35,33730000,97146700.0,2026-05-13,16:14:57
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-05-13,16:14:54
000006,深振业Ａ,10.38,10.45,10.63,10.99,10.33,1278248.0,1358960000.0,140.13,140.13,-1593.46,2.61,9.47,61759000,66065800.0,2026-05-13,16:14:54
000007,全新好,13.52,14.85,14.7,14.75,13.37,368182.0,503920000.0,46.84,46.84,-2323.59,26.15,10.63,17239000,19579200.0,2026-05-13,16:14:57
000008,神州高铁,2.79,2.76,2.75,2.82,2.72,585190.0,162470000.0,75.79,75.78,-9.21,3.51,2.15,30423800,28095200.0,2026-05-13,16:14:54
000009,中国宝安,8.31,8.43,8.41,8.45,8.28,309343.0,257600000.0,214.33,214.07,412.77,2.14,1.2,10778000,20156300.0,2026-05-13,16:15:00
000010,*ST美丽,2.73,2.73,2.73,2.86,2.66,704417.0,194280000.0,31.39,23.7,-1848.49,10.66,8.11,33776600,36665100.0,2026-05-13,16:14:54
000011,深物业A,8.03,8.31,8.28,8.37,8.01,106064.0,86170000.0,47.86,42.28,2910.75,1.42,2.01,3802700,6803800.0,2026-05-13,16:14:03
000012,南  玻Ａ,3.83,3.9,3.89,3.89,3.81,327249.0,125860000.0,116.53,75.04,1044.58,0.89,1.67,12626600,20098300.0,2026-05-13,16:14:57
000014,沙河股份,12.71,13.0,13.0,13.1,12.69,99295.0,127150000.0,30.76,30.76,-20.2,2.23,4.1,3313600,6615900.0,2026-05-13,16:14:06
000016,*ST康佳A,3.22,3.19,3.22,3.28,3.18,427832.0,138520000.0,77.54,51.41,-0.6,-0.69,2.68,21586800,21196400.0,2026-05-13,16:14:09
000017,深中华A,6.17,6.18,6.18,6.21,6.14,76677.0,47300000.0,42.52,27.2,102.86,10.89,1.74,3490200,4177500.0,2026-05-13,16:14:57
000019,深粮控股,7.3,7.27,7.28,7.36,7.24,142694.0,104170000.0,84.14,30.38,38.8,1.66,3.43,6671500,7597900.0,2026-05-13,16:15:00
000020,深华发Ａ,13.77,14.1,14.15,14.29,13.75,80535.0,112320000.0,38.99,24.95,112.3,8.78,4.45,3554900,4498600.0,2026-05-13,16:14:12
000021,深科技,34.61,32.31,31.49,34.99,31.38,1664107.0,5575770000.0,544.86,544.78,45.45,4.08,10.57,98578100,67832600.0,2026-05-13,16:14:03
000025,特  力Ａ,15.83,16.0,16.0,16.06,15.73,59823.0,94750000.0,68.24,62.18,48.08,3.67,1.52,2689500,3292800.0,2026-05-13,16:15:00
000026,飞亚达,20.19,20.51,20.25,20.28,19.66,204008.0,408160000.0,81.92,73.6,76.5,2.41,5.6,8701100,11699700.0,2026-05-13,16:14:06
000027,深圳能源,7.54,7.32,7.33,7.6,7.29,861709.0,645120000.0,358.71,358.71,17.93,1.07,1.81,44556100,41614800.0,2026-05-13,16:14:09
000028,国药一致,24.54,24.64,24.65,24.68,24.45,29185.0,71600000.0,136.58,117.31,12.47,0.72,0.61,975700,1942800.0,2026-05-13,16:15:00
000029,深深房Ａ,26.7,26.49,27.02,27.54,26.16,259931.0,698580000.0,270.11,238.07,1144.16,7.48,2.92,13036000,12957200.0,2026-05-13,16:14:12
000030,富奥股份,4.95,4.95,4.97,4.97,4.9,169362.0,83470000.0,85.13,82.71,12.82,1.0,1.01,7369400,9566800.0,2026-05-13,16:14:15
000031,大悦城,3.0,3.11,3.09,3.12,2.98,311800.0,93930000.0,128.59,128.59,-5.56,1.26,0.73,12353900,18826100.0,2026-05-13,16:14:57
000032,深桑达Ａ,19.25,18.82,18.65,19.46,18.62,300378.0,574960000.0,233.92,209.7,-133.35,3.17,2.76,16813200,13224600.0,2026-05-13,16:15:00
000034,神州数码,42.84,41.79,41.1,43.19,40.16,399130.0,1688870000.0,311.12,259.84,57.44,2.77,6.58,21059400,18853600.0,2026-05-13,16:14:03
000035,中国天楹,6.7,6.47,6.5,6.71,6.48,733026.0,485020000.0,160.0,154.97,55.27,1.49,3.17,44558000,28744600.0,2026-05-13,16:14:15
000036,华联控股,6.09,6.17,6.12,6.38,6.06,499156.0,306290000.0,85.49,85.44,94.52,1.66,3.56,21028000,28887600.0,2026-05-13,16:14:03
000037,深南电A,11.61,11.7,11.67,12.12,11.52,638277.0,753120000.0,69.98,39.35,37.75,4.14,18.83,28772700,35055000.0,2026-05-13,16:14:18
000039,中集集团,13.02,12.84,12.68,13.12,12.57,447352.0,576100000.0,702.11,299.64,-615.79,1.5,1.94,20830800,23904400.0,2026-05-13,16:14:18
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-05-13,09:00:00
000042,中洲控股,10.17,10.25,10.17,10.33,10.09,89685.0,91360000.0,67.61,67.54,-6.11,2.98,1.35,3852500,5116000.0,2026-05-13,16:14:21
000045,深纺织Ａ,12.36,12.29,12.2,12.44,12.18,87680.0,108180000.0,62.61,56.49,89.74,2.09,1.92,4357800,4410200.0,2026-05-13,16:14:06
000048,京基智农,14.58,14.87,14.8,14.95,14.56,100793.0,148050000.0,77.32,77.25,-40.63,2.06,1.9,4037300,6042000.0,2026-05-13,16:14:21
000049,德赛电池,28.22,27.94,28.08,28.35,27.97,101365.0,285510000.0,108.54,108.52,33.55,1.6,2.64,4924400,5212000.0,2026-05-13,16:14:09
000050,深天马Ａ,7.83,7.68,7.66,7.95,7.61,272231.0,211650000.0,192.44,192.44,-282.05,0.71,1.11,15321400,11901700.0,2026-05-13,16:14:24
000055,方大集团,3.69,3.69,3.69,3.73,3.67,82780.0,30580000.0,39.63,24.94,-7.62,0.71,1.22,4330300,3947700.0,2026-05-13,16:14:24
000056,*ST皇庭,1.67,1.69,1.71,1.73,1.66,471414.0,79440000.0,19.75,15.09,-0.74,-0.82,5.22,20674900,26466500.0,2026-05-13,16:14:03
000058,深 赛 格,8.28,8.33,8.31,8.35,8.23,81073.0,67040000.0,101.94,81.54,145.81,5.0,0.82,3314200,4793000.0,2026-05-13,16:14:12
000059,华锦股份,5.1,5.14,5.14,5.2,5.08,247624.0,126400000.0,81.57,81.57,-5.92,0.84,1.55,10731000,14031400.0,2026-05-13,16:14:27
000060,中金岭南,7.76,7.76,7.68,7.87,7.65,3263001.0,2536220000.0,344.63,344.63,33.38,1.73,7.35,151506700,174793400.0,2026-05-13,16:14:27
000061,农 产 品,7.3,7.18,7.19,7.43,7.11,294027.0,213170000.0,144.9,130.98,33.48,1.68,1.64,13896500,15506200.0,2026-05-13,16:14:06
000062,深圳华强,36.8,37.39,35.88,36.8,34.81,848918.0,3042790000.0,384.89,384.52,68.95,5.69,8.12,37667300,47224500.0,2026-05-13,16:14:30
000063,中兴通讯,38.83,38.09,37.85,38.9,37.7,1215571.0,4674430000.0,1857.45,1563.93,41.51,2.42,3.02,70163000,51394100.0,2026-05-13,16:14:15
000065,北方国际,13.1,12.98,12.89,13.18,12.82,172882.0,225930000.0,152.15,127.72,23.16,1.36,1.77,9133000,8155200.0,2026-05-13,16:14:18
000066,中国长城,25.19,25.36,24.71,25.59,24.03,5209420.0,12927970000.0,812.58,812.52,4027.88,7.43,16.15,262744100,258197900.0,2026-05-13,16:14:30
000068,华控赛格,3.47,3.34,3.33,3.51,3.33,458400.0,157810000.0,34.93,34.93,-33.17,5.97,4.55,25450800,20389200.0,2026-05-13,16:14:21
000069,华侨城Ａ,2.22,2.28,2.27,2.28,2.21,556546.0,124230000.0,178.44,153.15,-1.24,0.52,0.81,17344200,38310400.0,2026-05-13,16:14:33
000070,特发信息,21.21,21.55,20.84,22.0,20.78,1429726.0,3047360000.0,184.19,181.71,-37.58,22.83,16.69,62645400,80327200.0,2026-05-13,16:14:36
000078,ST海王,2.34,2.46,2.34,2.34,2.34,26333.0,6160000.0,61.57,61.43,-10.76,4.96,0.1,2633300,0.0,2026-05-13,16:14:39
000088,盐 田 港,4.63,4.59,4.59,4.64,4.58,289549.0,133650000.0,240.74,146.44,16.32,1.31,0.92,16718800,12236100.0,2026-05-13,16:14:42
000089,深圳机场,6.87,6.89,6.9,6.91,6.85,88063.0,60570000.0,140.89,140.89,22.71,1.19,0.43,3536400,5269900.0,2026-05-13,16:14:24
000090,天健集团,3.54,3.58,3.57,3.59,3.52,200926.0,71130000.0,66.15,66.14,41.4,0.59,1.08,6983800,13108800.0,2026-05-13,16:14:45
000096,广聚能源,9.24,9.33,9.33,9.35,9.23,57519.0,53300000.0,48.79,47.2,43.36,1.77,1.13,2040200,3711700.0,2026-05-13,16:14:27
000099,中信海直,17.57,17.52,17.6,17.61,17.33,84027.0,147120000.0,136.3,136.3,43.88,2.44,1.08,4058400,4344400.0,2026-05-13,16:14:06
000100,TCL科技,4.37,4.27,4.26,4.37,4.25,5515192.0,2383600000.0,909.0,836.07,17.96,1.45,2.88,328012100,223507100.0,2026-05-13,16:14:09
000151,中成股份,12.43,12.02,12.02,12.66,11.98,119075.0,146740000.0,43.62,38.28,11.02,4.98,3.87,7369700,4537800.0,2026-05-13,16:14:12
