股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.09,11.21,11.2,11.23,11.07,680915.0,758010000.0,2152.12,2152.08,5.05,0.48,0.35,28136500,39955000.0,2026-04-16,16:14:06
000002,万  科Ａ,3.96,3.97,3.97,4.0,3.94,689006.0,272880000.0,472.46,384.79,-0.53,0.4,0.71,30539700,38361000.0,2026-04-16,16:14:06
000004,*ST国华,3.64,3.47,3.64,3.64,3.64,7281.0,2650000.0,4.82,4.6,-3.92,13.04,0.58,0,728100.0,2026-04-16,16:14:06
000006,深振业Ａ,9.4,8.78,8.76,9.47,8.73,411582.0,375650000.0,126.9,126.9,-300.3,2.37,3.05,25756000,15402200.0,2026-04-16,16:14:06
000007,全新好,13.69,13.39,13.39,13.85,13.28,75270.0,102540000.0,47.43,47.43,83.7,25.96,2.17,4093900,3433100.0,2026-04-16,16:14:09
000008,神州高铁,2.7,2.69,2.69,2.71,2.67,569188.0,153530000.0,73.34,73.34,-16.2,2.5,2.1,28626500,28292300.0,2026-04-16,16:14:12
000009,中国宝安,8.94,8.86,8.9,9.02,8.86,209423.0,187380000.0,230.58,230.3,327.17,2.29,0.81,12219200,8723200.0,2026-04-16,16:14:09
000010,美丽生态,4.08,4.03,4.12,4.13,3.93,311719.0,125770000.0,46.91,35.42,103.89,14.37,3.59,15897700,15274200.0,2026-04-16,16:14:09
000011,深物业A,8.39,8.31,8.3,8.41,8.25,39382.0,32770000.0,50.0,44.17,147.57,1.47,0.75,2173200,1765000.0,2026-04-16,16:14:06
000012,南  玻Ａ,4.54,4.49,4.48,4.56,4.48,168800.0,76620000.0,138.13,88.95,-37.4,1.04,0.86,9417200,7462800.0,2026-04-16,16:14:09
000014,沙河股份,13.33,13.11,13.12,13.36,13.08,62410.0,82480000.0,32.26,32.26,-21.46,2.19,2.58,3513100,2727900.0,2026-04-16,16:14:12
000016,深康佳Ａ,3.29,3.18,3.2,3.3,3.16,477432.0,155740000.0,79.22,52.53,-2.97,6.26,2.99,28809600,18933700.0,2026-04-16,16:14:12
000017,深中华A,6.89,6.78,6.82,6.93,6.75,74913.0,51350000.0,47.48,30.37,117.65,12.69,1.7,4190900,3300400.0,2026-04-16,16:14:09
000019,深粮控股,7.77,7.85,7.9,7.9,7.6,226848.0,174260000.0,89.55,32.34,27.59,1.79,5.45,11745600,10939200.0,2026-04-16,16:14:15
000020,深华发Ａ,15.9,15.73,15.8,15.91,15.6,67020.0,105740000.0,45.02,28.81,102.88,10.6,3.7,3825400,2876600.0,2026-04-16,16:14:12
000021,深科技,28.77,28.28,28.28,28.85,27.95,620995.0,1770080000.0,452.17,452.1,44.13,3.55,3.95,34655600,27443900.0,2026-04-16,16:14:18
000025,特  力Ａ,16.29,16.16,16.16,16.3,16.06,33292.0,53890000.0,70.22,63.98,46.15,3.89,0.85,2001300,1327900.0,2026-04-16,16:14:15
000026,飞亚达,17.73,17.82,17.5,17.89,17.06,363860.0,634260000.0,71.94,64.64,82.39,2.16,9.98,17424300,18961700.0,2026-04-16,16:14:21
000027,深圳能源,6.71,6.67,6.68,6.72,6.65,232503.0,155480000.0,319.22,319.22,17.31,0.98,0.49,12390900,10859400.0,2026-04-16,16:14:12
000028,国药一致,26.51,26.45,26.48,26.79,26.3,65594.0,173530000.0,147.55,126.73,12.99,0.79,1.37,3014900,3544500.0,2026-04-16,16:14:18
000029,深深房Ａ,20.16,19.73,19.81,20.25,19.71,36467.0,73040000.0,203.95,179.76,204.04,5.65,0.41,2219700,1427000.0,2026-04-16,16:14:21
000030,富奥股份,5.2,5.15,5.18,5.23,5.17,136091.0,70750000.0,89.43,86.89,13.31,1.1,0.81,7996400,5612700.0,2026-04-16,16:14:24
000031,大悦城,2.9,2.91,2.91,2.93,2.85,264225.0,76300000.0,124.3,124.3,-4.25,1.23,0.62,10527200,15895200.0,2026-04-16,16:14:15
000032,深桑达Ａ,19.02,18.6,18.61,19.2,18.61,243636.0,461080000.0,231.13,207.2,146.73,3.16,2.24,14363500,10000100.0,2026-04-16,16:14:15
