股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.21,11.17,11.16,11.22,11.15,503938.0,564030000.0,2175.4,2175.37,5.1,0.48,0.26,26477800,23916000.0,2026-04-15,16:14:45
000002,万  科Ａ,3.97,4.02,4.01,4.05,3.95,1171299.0,466920000.0,473.65,385.76,-0.53,0.41,1.21,46931400,70198600.0,2026-04-15,16:14:45
000004,*ST国华,3.47,3.3,3.47,3.47,3.47,26172.0,9080000.0,4.59,4.38,-3.74,12.43,2.07,0,2617200.0,2026-04-15,16:14:45
000006,深振业Ａ,8.78,8.85,8.84,8.94,8.74,197442.0,174710000.0,118.53,118.53,-280.49,2.21,1.46,8098900,11645300.0,2026-04-15,16:14:48
000007,全新好,13.39,13.36,13.39,13.58,13.29,54429.0,73080000.0,46.39,46.39,81.87,25.39,1.57,2911800,2531100.0,2026-04-15,16:14:45
000008,神州高铁,2.69,2.73,2.73,2.73,2.68,758164.0,204710000.0,73.07,73.07,-16.14,2.49,2.79,25976500,49839800.0,2026-04-15,16:14:48
000009,中国宝安,8.86,9.02,9.05,9.07,8.84,225616.0,200940000.0,228.52,228.24,324.24,2.27,0.88,8621400,13940200.0,2026-04-15,16:14:48
000010,美丽生态,4.03,4.19,4.19,4.2,4.01,416316.0,170660000.0,46.33,34.99,102.62,14.19,4.8,14579200,27052400.0,2026-04-15,16:14:45
000011,深物业A,8.31,8.47,8.5,8.52,8.3,41800.0,34970000.0,49.53,43.75,146.16,1.46,0.79,1415500,2764500.0,2026-04-15,16:14:48
000012,南  玻Ａ,4.49,4.54,4.53,4.55,4.49,129086.0,58220000.0,136.61,87.97,-36.99,1.03,0.66,5373800,7534800.0,2026-04-15,16:14:48
000014,沙河股份,13.11,13.48,13.52,13.55,13.1,70940.0,93940000.0,31.73,31.73,-21.1,2.15,2.93,2668700,4425300.0,2026-04-15,16:14:51
000016,深康佳Ａ,3.18,3.26,3.28,3.29,3.17,341920.0,109620000.0,76.57,50.77,-2.87,6.05,2.14,11459900,22732100.0,2026-04-15,16:14:51
000017,深中华A,6.78,6.84,6.87,6.92,6.75,59850.0,40920000.0,46.73,29.89,115.77,12.48,1.36,2794700,3190200.0,2026-04-15,16:14:51
000019,深粮控股,7.85,8.1,8.02,8.06,7.81,202020.0,159030000.0,90.47,32.67,27.87,1.81,4.85,8056100,12146000.0,2026-04-15,16:14:54
000020,深华发Ａ,15.73,16.03,15.98,16.03,15.66,59333.0,93660000.0,44.54,28.5,101.78,10.48,3.28,2576000,3357300.0,2026-04-15,16:14:57
000021,深科技,28.28,29.13,29.31,29.43,28.1,756758.0,2170530000.0,444.47,444.4,43.38,3.49,4.82,29942800,45733000.0,2026-04-15,16:14:51
000025,特  力Ａ,16.16,16.31,16.32,16.37,16.15,29197.0,47440000.0,69.66,63.47,45.78,3.85,0.74,1175900,1743800.0,2026-04-15,16:15:00
000026,飞亚达,17.82,16.2,16.12,17.82,15.91,366136.0,627410000.0,72.31,64.96,82.81,2.17,10.04,17507900,19105700.0,2026-04-15,16:14:54
000027,深圳能源,6.67,6.71,6.71,6.72,6.65,196287.0,131110000.0,317.32,317.32,17.21,0.97,0.41,8695900,10932800.0,2026-04-15,16:14:57
000028,国药一致,26.45,25.6,25.7,26.55,25.7,98454.0,258450000.0,147.21,126.44,12.96,0.79,2.06,5749800,4095500.0,2026-04-15,16:14:03
000029,深深房Ａ,19.73,19.96,20.0,20.2,19.71,28633.0,56850000.0,199.6,175.92,199.69,5.53,0.32,1187900,1675400.0,2026-04-15,16:14:51
000030,富奥股份,5.15,5.19,5.2,5.23,5.14,133111.0,68780000.0,88.57,86.05,13.18,1.09,0.8,5634900,7676200.0,2026-04-15,16:14:54
000031,大悦城,2.91,3.04,3.03,3.03,2.9,308971.0,90850000.0,124.73,124.73,-4.27,1.23,0.72,10876700,20020400.0,2026-04-15,16:14:54
000032,深桑达Ａ,18.6,18.67,18.59,19.22,18.4,278348.0,521550000.0,226.02,202.62,143.49,3.09,2.56,13393400,14441400.0,2026-04-15,16:14:57
000034,神州数码,34.9,35.32,35.43,35.5,34.78,148493.0,521750000.0,253.02,211.61,48.38,2.3,2.45,7085500,7763800.0,2026-04-15,16:15:00
000035,中国天楹,6.74,6.69,6.69,6.85,6.64,474767.0,320500000.0,160.95,155.9,70.02,1.57,2.05,26372100,21104700.0,2026-04-15,16:14:57
000036,华联控股,4.89,5.15,5.15,5.19,4.86,557465.0,277020000.0,68.65,68.52,177.2,1.35,3.98,22582400,33164100.0,2026-04-15,16:15:00
000037,深南电A,9.89,9.76,9.8,10.08,9.54,360358.0,353710000.0,59.61,33.52,37.02,3.55,10.63,18821500,17214300.0,2026-04-15,16:15:00
000039,中集集团,11.88,11.72,11.78,12.22,11.73,468410.0,561920000.0,640.63,273.41,290.11,1.38,2.04,22649900,24191100.0,2026-04-15,16:14:06
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-04-15,09:00:00
