股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.74,11.85,11.82,11.86,11.71,832461.0,979990000.0,2278.25,2278.23,5.24,0.49,0.43,37965800,45280300.0,2026-09-11,16:14:54
000002,万  科Ａ,3.06,3.16,3.14,3.15,3.05,1661998.0,510820000.0,365.08,297.28,-0.4,0.36,1.71,58870500,107329300.0,2026-09-11,16:14:54
000004,国华退,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.68,0.64,2.48,0.78,0.0,0,0.0,2026-09-11,09:00:00
000006,深振业Ａ,6.85,7.07,6.99,6.99,6.75,163370.0,111680000.0,92.47,92.47,-138.0,1.76,1.21,5974200,10362800.0,2026-09-11,16:14:54
000007,全新好,10.99,10.97,10.81,11.08,10.62,103690.0,112430000.0,38.07,38.07,-899.01,21.33,2.99,4527000,5842000.0,2026-09-11,16:14:54
000008,神州高铁,2.46,2.49,2.49,2.49,2.43,310856.0,76310000.0,66.82,66.82,-8.42,3.13,1.14,13497700,17587900.0,2026-09-11,16:14:57
000009,中国宝安,6.89,7.01,6.93,6.98,6.78,166187.0,113900000.0,177.71,177.49,-252.15,1.82,0.65,7844000,8774700.0,2026-09-11,16:14:57
000010,*ST美丽,1.72,1.71,1.67,1.73,1.65,253757.0,42940000.0,19.77,15.78,-674.43,7.9,2.77,12705700,12670000.0,2026-09-11,16:15:00
000011,深物业A,8.82,9.11,9.06,9.23,8.77,147660.0,131770000.0,52.57,46.44,-107.9,1.59,2.8,6372000,8394000.0,2026-09-11,16:14:54
000012,南  玻Ａ,3.83,3.78,3.76,3.84,3.69,367741.0,138520000.0,116.53,75.04,-31.49,0.92,1.88,17891400,18882700.0,2026-09-11,16:14:57
000014,沙河股份,10.3,10.58,10.43,10.6,10.18,55867.0,57710000.0,24.93,24.93,-15.45,1.81,2.31,2539500,3047200.0,2026-09-11,16:14:57
000016,*ST康佳A,2.46,2.46,0.0,0.0,0.0,0.0,0.0,59.24,39.28,-0.48,-0.53,0.0,0,0.0,2026-09-11,16:14:57
000017,深中华A,7.5,8.33,7.62,7.84,7.5,738929.0,559690000.0,51.69,33.06,155.96,13.12,16.76,43604800,30288100.0,2026-09-11,16:14:54
000019,深粮控股,7.33,7.68,7.59,7.7,7.2,466674.0,344600000.0,84.48,30.51,47.18,1.7,11.21,20869300,25798100.0,2026-09-11,16:14:03
000020,深华发Ａ,13.09,13.41,12.97,13.75,12.95,220833.0,290340000.0,37.07,23.71,125.62,8.28,12.19,10491700,11591600.0,2026-09-11,16:15:00
000021,深科技,35.03,36.5,35.21,35.28,34.08,838650.0,2908250000.0,555.16,555.08,45.23,4.17,5.29,35620000,48245000.0,2026-09-11,16:14:03
000025,特  力Ａ,14.65,15.04,14.8,14.92,14.61,66483.0,97810000.0,63.15,57.54,44.0,3.39,1.69,2987400,3660900.0,2026-09-11,16:14:06
000026,飞亚达,18.52,19.15,19.06,19.06,18.06,88941.0,163730000.0,75.15,67.49,71.31,2.22,2.44,4409700,4484400.0,2026-09-11,16:14:06
000027,深圳能源,6.4,6.44,6.44,6.44,6.31,272184.0,173430000.0,304.47,304.47,13.23,0.91,0.57,12278800,14939500.0,2026-09-11,16:14:09
000028,国药一致,19.8,20.16,20.11,20.14,19.77,22892.0,45450000.0,121.22,104.12,11.26,0.64,0.44,987800,1301400.0,2026-09-11,16:14:12
000029,深深房Ａ,22.09,22.67,22.5,22.7,21.82,41425.0,91630000.0,223.48,196.97,-1921.25,6.25,0.46,1936600,2205900.0,2026-09-11,16:14:57
000030,富奥股份,3.97,4.03,4.01,4.02,3.94,97640.0,38740000.0,68.28,66.33,11.64,0.82,0.58,3970400,5793600.0,2026-09-11,16:15:00
000031,大悦城,2.18,2.27,2.25,2.25,2.16,492985.0,107710000.0,93.44,93.44,-2.94,0.95,1.15,16889900,32408600.0,2026-09-11,16:14:03
000032,深桑达Ａ,13.61,13.88,13.67,13.8,13.31,233603.0,316050000.0,165.39,165.39,-69.5,2.28,1.92,10381500,12978700.0,2026-09-11,16:14:09
000034,神州数码,22.89,22.83,22.62,22.9,22.36,151278.0,341460000.0,232.73,194.37,39.27,2.04,1.78,7390200,7737600.0,2026-09-11,16:15:00
000035,中国天楹,4.94,5.04,5.03,5.03,4.86,412283.0,202740000.0,117.97,114.27,41.21,1.09,1.78,18334600,22893700.0,2026-09-11,16:14:15
000036,华联控股,3.84,3.92,3.91,3.91,3.74,321110.0,122010000.0,53.91,53.87,56.26,1.05,2.29,14841400,17269600.0,2026-09-11,16:15:00
000037,深南电A,9.55,9.62,9.56,9.76,9.06,268404.0,253940000.0,57.56,32.37,28.41,3.43,7.92,13759700,13080700.0,2026-09-11,16:14:12
000039,中集集团,9.17,9.5,9.4,9.45,9.1,322622.0,296460000.0,494.49,211.04,-155.59,1.08,1.4,13696700,18565500.0,2026-09-11,16:14:06
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-09-11,09:00:00
000042,中洲控股,8.19,8.38,8.37,8.37,8.14,48229.0,39640000.0,54.45,54.39,-52.76,1.64,0.73,2184900,2638000.0,2026-09-11,16:14:03
000045,深纺织Ａ,10.78,10.91,10.88,10.89,10.65,32341.0,34790000.0,54.6,49.27,65.03,1.82,0.71,1564000,1670100.0,2026-09-11,16:14:18
000048,京基智农,21.82,23.2,22.95,22.97,21.4,281935.0,622070000.0,115.69,115.49,-20.57,3.32,5.33,13384200,14809400.0,2026-09-11,16:14:09
000049,德赛电池,21.9,22.58,22.43,22.48,21.74,67144.0,147560000.0,84.24,84.21,21.06,1.23,1.75,2534000,4180300.0,2026-09-11,16:14:15
000050,深天马Ａ,6.45,6.45,6.42,6.5,6.28,242829.0,154820000.0,157.11,157.11,-20.5,0.59,1.0,10803500,13479400.0,2026-09-11,16:14:21
000055,方大集团,3.54,3.61,3.59,3.6,3.5,93769.0,33130000.0,38.02,23.93,-7.95,0.69,1.39,4374500,5002400.0,2026-09-11,16:14:03
000056,*ST皇庭,2.6,2.54,2.58,2.7,2.44,505574.0,131840000.0,30.75,23.5,-1.09,-1.16,5.59,22224600,28332900.0,2026-09-11,16:14:18
000058,深 赛 格,7.02,7.2,7.21,7.21,6.93,74674.0,52320000.0,86.43,69.13,120.92,4.25,0.76,3337300,4130100.0,2026-09-11,16:14:06
000059,华锦股份,5.58,5.79,5.85,5.92,5.51,709857.0,398970000.0,89.25,89.25,-21.82,0.88,4.44,29361800,41623900.0,2026-09-11,16:14:06
000060,中金岭南,6.23,6.61,6.35,6.35,6.09,1819666.0,1127670000.0,276.69,276.68,19.98,1.37,4.1,79248800,102717900.0,2026-09-11,16:14:21
000061,农 产 品,6.34,6.57,6.52,6.61,6.31,266771.0,170720000.0,125.85,113.76,28.9,1.46,1.49,10751200,15925900.0,2026-09-11,16:15:00
000062,深圳华强,22.53,23.09,22.8,22.8,22.07,193899.0,434170000.0,235.64,235.38,38.08,3.42,1.86,9141700,10248100.0,2026-09-11,16:14:09
000063,中兴通讯,32.17,32.45,32.06,32.22,31.81,551057.0,1765270000.0,1538.86,1295.69,46.45,2.04,1.37,24586000,30519600.0,2026-09-11,16:14:12
