股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.07,11.09,11.05,11.09,11.03,406104.0,449060000.0,2148.24,2148.2,5.04,0.48,0.21,16894600,23715800.0,2026-04-13,16:14:42
000002,万  科Ａ,3.91,3.89,3.85,3.92,3.84,811014.0,315790000.0,466.49,379.93,-0.53,0.4,0.83,43861000,37240400.0,2026-04-13,16:14:45
000004,*ST国华,3.14,3.18,3.02,3.25,3.02,110414.0,34430000.0,4.16,3.97,-3.38,11.25,8.74,5647700,5393600.0,2026-04-13,16:14:42
000006,深振业Ａ,8.58,8.68,8.56,8.66,8.45,193594.0,165700000.0,115.83,115.83,-274.1,2.16,1.43,8352700,11006700.0,2026-04-13,16:14:45
000007,全新好,13.32,13.68,13.67,13.82,13.2,87175.0,117590000.0,46.15,46.15,81.44,25.26,2.52,3601200,5116300.0,2026-04-13,16:14:48
000008,神州高铁,2.74,2.74,2.71,2.75,2.69,755984.0,205170000.0,74.43,74.43,-16.44,2.54,2.78,34643000,40955500.0,2026-04-13,16:14:42
000009,中国宝安,8.94,8.89,8.83,9.0,8.81,210975.0,188720000.0,230.58,230.3,327.17,2.29,0.82,10997900,10099700.0,2026-04-13,16:14:45
000010,美丽生态,4.13,3.75,3.76,4.13,3.76,477511.0,191690000.0,47.48,35.27,105.17,14.54,5.59,27310200,20440900.0,2026-04-13,16:14:48
000011,深物业A,8.38,8.39,8.38,8.5,8.32,31491.0,26470000.0,49.94,44.12,147.39,1.47,0.6,1470900,1678200.0,2026-04-13,16:14:42
000012,南  玻Ａ,4.54,4.49,4.46,4.55,4.45,192787.0,87110000.0,138.13,88.95,-37.4,1.04,0.98,12624200,6654400.0,2026-04-13,16:14:48
000014,沙河股份,13.27,13.52,13.5,13.73,13.15,79922.0,106510000.0,32.12,32.12,-21.36,2.18,3.3,3030300,4961900.0,2026-04-13,16:14:51
000016,深康佳Ａ,3.23,3.13,3.09,3.34,3.07,466393.0,149890000.0,77.78,51.57,-2.91,6.15,2.92,27858100,18781300.0,2026-04-13,16:14:45
000017,深中华A,6.84,6.86,6.85,6.9,6.79,40259.0,27510000.0,47.14,30.15,116.8,12.59,0.91,1725800,2300100.0,2026-04-13,16:14:54
000019,深粮控股,8.3,7.91,8.0,8.58,7.91,483542.0,398750000.0,95.66,34.55,29.47,1.92,11.62,26687900,21666200.0,2026-04-13,16:14:51
000020,深华发Ａ,15.84,15.8,15.79,15.92,15.49,70249.0,110240000.0,44.85,28.7,102.49,10.56,3.88,3592300,3432600.0,2026-04-13,16:14:57
000021,深科技,28.25,28.1,27.79,28.46,27.79,608087.0,1713440000.0,444.0,443.93,43.33,3.49,3.87,30693500,30115200.0,2026-04-13,16:14:48
000025,特  力Ａ,16.25,16.17,16.19,16.26,16.11,27380.0,44380000.0,70.05,63.83,46.04,3.88,0.7,1455200,1282800.0,2026-04-13,16:14:51
000026,飞亚达,16.41,14.92,15.75,16.41,15.16,112227.0,179270000.0,66.59,59.82,76.26,2.0,3.08,4235500,6987200.0,2026-04-13,16:14:54
000027,深圳能源,6.7,6.63,6.64,6.72,6.63,276572.0,184810000.0,318.75,318.75,17.28,0.97,0.58,15020500,12636700.0,2026-04-13,16:14:57
000028,国药一致,25.51,26.24,26.12,26.18,25.45,63554.0,163280000.0,141.98,121.95,12.5,0.76,1.33,2068100,4287200.0,2026-04-13,16:15:00
000029,深深房Ａ,19.86,20.37,20.3,20.55,19.8,43917.0,88050000.0,200.92,177.08,201.0,5.56,0.49,1791000,2600700.0,2026-04-13,16:14:54
000030,富奥股份,5.11,5.12,5.05,5.12,5.05,142034.0,72360000.0,87.88,85.38,13.08,1.08,0.85,6304700,7898700.0,2026-04-13,16:14:57
000031,大悦城,2.97,2.94,2.93,3.02,2.92,223962.0,66640000.0,127.3,127.3,-4.36,1.26,0.52,11830400,10565800.0,2026-04-13,16:14:42
000032,深桑达Ａ,18.08,17.89,17.69,18.3,17.66,145082.0,261660000.0,219.7,196.96,139.48,3.0,1.33,7863000,6645200.0,2026-04-13,16:15:00
000034,神州数码,34.98,35.31,34.7,35.64,34.68,128376.0,450380000.0,253.6,212.09,48.5,2.3,2.12,5840400,6997200.0,2026-04-13,16:14:45
000035,中国天楹,6.68,6.62,6.56,6.86,6.55,578097.0,390130000.0,159.52,154.51,69.4,1.55,2.5,27554600,30255100.0,2026-04-13,16:15:00
000036,华联控股,5.14,4.92,4.89,5.27,4.87,675823.0,344340000.0,72.16,72.02,186.26,1.42,4.82,40914800,26667500.0,2026-04-13,16:14:48
000037,深南电A,9.76,9.33,9.22,9.78,9.21,321909.0,308850000.0,58.83,33.08,123.61,4.0,9.5,19011100,13179800.0,2026-04-13,16:14:03
000039,中集集团,11.82,11.91,11.81,12.25,11.78,447987.0,536430000.0,637.4,272.03,288.65,1.38,1.95,21821800,22977000.0,2026-04-13,16:14:51
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-04-13,09:00:00
000042,中洲控股,8.77,8.68,8.63,8.77,8.61,33342.0,29060000.0,58.31,58.24,-4.04,1.77,0.5,1801200,1533000.0,2026-04-13,16:14:03
000045,深纺织Ａ,12.04,12.17,12.15,12.23,12.0,91196.0,110050000.0,60.99,55.03,89.14,2.05,2.0,3562400,5557200.0,2026-04-13,16:14:51
000048,京基智农,15.4,15.35,15.13,15.52,15.02,148159.0,227430000.0,81.66,81.06,53.44,2.0,2.81,7285500,7530400.0,2026-04-13,16:14:54
000049,德赛电池,27.21,26.86,26.5,27.3,26.5,154334.0,416940000.0,104.66,104.63,25.07,1.57,4.01,7992300,7441100.0,2026-04-13,16:14:54
000050,深天马Ａ,8.29,8.3,8.26,8.35,8.22,155765.0,129410000.0,203.75,203.74,121.73,0.75,0.63,7539400,8037100.0,2026-04-13,16:14:57
000055,方大集团,3.53,3.51,3.48,3.56,3.46,82805.0,29130000.0,37.91,23.86,-7.35,0.68,1.23,4559500,3721100.0,2026-04-13,16:14:06
