股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.36,11.49,11.5,11.5,11.3,1216388.0,1380730000.0,2204.51,2204.48,5.12,0.48,0.63,55828100,65810600.0,2026-05-06,16:14:36
000002,万  科Ａ,4.01,3.91,3.94,4.03,3.89,1828287.0,726390000.0,478.42,389.65,-0.54,0.43,1.88,105834100,76994600.0,2026-05-06,16:14:36
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-05-06,16:14:39
000006,深振业Ａ,9.47,9.7,9.59,9.62,9.3,426101.0,401900000.0,127.84,127.84,-1453.77,2.38,3.16,19631200,22978800.0,2026-05-06,16:14:36
000007,全新好,15.97,15.51,16.41,16.41,15.2,177640.0,285200000.0,55.33,55.33,-2744.65,30.89,5.13,8832100,8931900.0,2026-05-06,16:14:39
000008,神州高铁,2.7,2.69,2.7,2.71,2.68,480253.0,129520000.0,73.34,73.34,-8.91,3.4,1.77,22273300,25752000.0,2026-05-06,16:14:42
000009,中国宝安,8.74,8.65,8.65,8.83,8.61,428689.0,373950000.0,225.42,225.14,434.12,2.25,1.66,23094000,19774900.0,2026-05-06,16:14:36
000010,*ST美丽,2.75,2.89,2.75,2.75,2.75,15312.0,4210000.0,31.62,23.87,-1862.03,10.74,0.18,1531200,0.0,2026-05-06,16:14:39
000011,深物业A,8.0,8.07,8.07,8.12,7.99,72248.0,58090000.0,47.68,42.12,2899.87,1.42,1.37,3199100,4025700.0,2026-05-06,16:14:42
000012,南  玻Ａ,4.03,4.03,4.04,4.08,3.99,297358.0,119700000.0,122.61,78.96,1099.13,0.94,1.52,11173000,18562800.0,2026-05-06,16:14:39
000014,沙河股份,13.1,13.2,13.17,13.27,13.08,78421.0,103200000.0,31.71,31.71,-20.81,2.3,3.24,3088300,4753800.0,2026-05-06,16:14:45
000016,*ST康佳A,3.08,3.24,3.15,3.23,3.08,495814.0,154750000.0,74.16,49.18,-0.58,-0.66,3.11,30067000,19514400.0,2026-05-06,16:14:42
000017,深中华A,6.41,6.41,6.46,6.46,6.38,71374.0,45740000.0,44.18,28.26,106.86,11.32,1.62,3575600,3561800.0,2026-05-06,16:14:42
000019,深粮控股,7.82,7.69,7.67,7.91,7.64,186085.0,144650000.0,90.13,32.55,41.56,1.78,4.47,10014300,8594300.0,2026-05-06,16:14:45
000020,深华发Ａ,15.95,15.96,16.01,16.15,15.78,72819.0,116050000.0,45.16,28.9,130.08,10.17,4.02,3463800,3818000.0,2026-05-06,16:14:48
000021,深科技,30.72,29.22,30.2,31.38,30.2,1260805.0,3896580000.0,483.62,483.55,40.34,3.62,8.01,64186600,61893800.0,2026-05-06,16:14:45
000025,特  力Ａ,16.31,16.6,16.66,16.68,16.23,75214.0,122800000.0,70.31,64.06,49.54,3.78,1.91,2821000,4700400.0,2026-05-06,16:14:51
