股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.11,11.25,11.22,11.23,11.11,832344.0,929100000.0,2156.0,2155.97,4.96,0.46,0.43,33469900,49764500.0,2026-08-14,16:14:15
000002,万  科Ａ,3.13,3.22,3.21,3.22,3.12,1620060.0,510040000.0,373.43,304.14,-0.42,0.34,1.67,57575600,104430400.0,2026-08-14,16:14:18
000004,国华退,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.68,0.64,5.73,0.78,0.0,0,0.0,2026-08-14,09:10:00
000006,深振业Ａ,7.52,7.7,7.5,7.64,7.29,471799.0,352100000.0,101.52,101.52,-1154.42,1.89,3.49,21544200,25635700.0,2026-08-14,16:14:15
000007,全新好,10.73,10.99,11.08,11.24,10.64,94028.0,102170000.0,37.17,37.17,-1844.09,20.76,2.71,4385000,5017800.0,2026-08-14,16:14:15
000008,神州高铁,2.39,2.42,2.42,2.43,2.37,284229.0,67860000.0,64.92,64.92,-7.89,3.01,1.05,11778900,16644000.0,2026-08-14,16:14:15
000009,中国宝安,7.9,8.26,8.26,8.26,7.9,396817.0,317660000.0,203.76,203.51,392.4,2.03,1.54,14924700,24757000.0,2026-08-14,16:14:18
000010,*ST美丽,1.53,1.57,1.57,1.57,1.51,172570.0,26490000.0,17.59,14.04,-1035.97,5.98,1.88,5077000,12180000.0,2026-08-14,16:14:18
000011,深物业A,8.29,8.61,8.61,8.7,8.19,113908.0,94930000.0,49.41,43.64,3005.0,1.47,2.16,5468100,5922700.0,2026-08-14,16:14:21
000012,南  玻Ａ,3.78,3.8,3.78,3.81,3.75,186057.0,70300000.0,115.01,74.06,1030.94,0.89,0.95,7597000,11008700.0,2026-08-14,16:14:15
000014,沙河股份,10.1,10.31,10.31,10.45,9.97,64271.0,64870000.0,24.45,24.45,-16.05,1.77,2.66,3120300,3306700.0,2026-08-14,16:14:18
000016,*ST康佳A,2.41,2.46,2.47,2.48,2.36,182833.0,44020000.0,58.03,38.48,-0.45,-0.52,1.15,8396700,9886600.0,2026-08-14,16:14:21
000017,深中华A,6.0,5.99,5.96,6.0,5.89,62417.0,37120000.0,41.35,26.45,100.03,10.59,1.42,3356500,2885100.0,2026-08-14,16:14:24
000019,深粮控股,5.98,6.09,6.09,6.09,5.96,79631.0,47810000.0,68.92,24.89,31.78,1.4,1.91,3233500,4729600.0,2026-08-14,16:14:21
