股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.01,11.09,11.09,11.11,10.99,722530.0,797680000.0,2136.59,2136.56,5.01,0.47,0.37,19461500,52791500.0,2026-04-17,16:14:06
000002,万  科Ａ,3.96,3.96,3.96,4.02,3.94,984424.0,391410000.0,472.46,384.79,-0.53,0.4,1.01,46841900,51600500.0,2026-04-17,16:14:06
000004,*ST国华,3.76,3.64,3.82,3.82,3.48,204317.0,75910000.0,4.98,4.75,-4.05,13.47,16.18,7565000,12866700.0,2026-04-17,16:14:09
000006,深振业Ａ,9.57,9.4,9.38,9.71,9.21,448093.0,424630000.0,129.19,129.19,-305.73,2.41,3.32,24305700,20503600.0,2026-04-17,16:14:06
000007,全新好,13.59,13.69,13.72,13.76,13.42,61307.0,83100000.0,47.08,47.08,83.09,25.77,1.77,2887300,3243400.0,2026-04-17,16:14:09
000008,神州高铁,2.71,2.7,2.69,2.72,2.68,564680.0,152350000.0,73.61,73.61,-8.81,3.37,2.08,27556100,28911900.0,2026-04-17,16:14:06
000009,中国宝安,8.98,8.94,8.91,9.01,8.89,190228.0,170600000.0,231.61,231.33,328.63,2.3,0.74,10463400,8559400.0,2026-04-17,16:14:09
000010,美丽生态,4.07,4.08,4.12,4.32,4.06,719615.0,299310000.0,46.79,35.33,103.64,14.33,8.29,38152200,33809300.0,2026-04-17,16:14:06
000011,深物业A,8.51,8.39,8.37,8.63,8.37,75581.0,64390000.0,50.72,44.8,149.68,1.49,1.44,3890400,3667700.0,2026-04-17,16:14:09
000012,南  玻Ａ,4.53,4.54,4.54,4.56,4.48,126055.0,57020000.0,137.82,88.76,-37.32,1.04,0.64,5883600,6721900.0,2026-04-17,16:14:12
000014,沙河股份,13.41,13.33,13.33,13.57,13.25,68399.0,91790000.0,32.46,32.46,-21.59,2.2,2.83,3479600,3360400.0,2026-04-17,16:14:09
000016,深康佳Ａ,3.18,3.29,3.28,3.28,3.16,459040.0,146690000.0,76.57,50.77,-2.87,6.05,2.88,17726600,28177300.0,2026-04-17,16:14:12
000017,深中华A,6.77,6.89,6.9,6.91,6.75,63289.0,43030000.0,46.66,29.84,115.6,12.47,1.44,2762800,3566100.0,2026-04-17,16:14:15
000019,深粮控股,7.58,7.77,7.74,7.77,7.55,197791.0,150350000.0,87.36,31.55,26.92,1.75,4.75,8059400,11719800.0,2026-04-17,16:14:15
000020,深华发Ａ,15.78,15.9,15.75,15.85,15.69,47448.0,74800000.0,44.68,28.59,102.1,10.52,2.62,2339500,2405300.0,2026-04-17,16:14:18
000021,深科技,29.0,28.77,28.46,29.21,28.38,618917.0,1787340000.0,455.79,455.71,44.48,3.58,3.94,31681600,30210000.0,2026-04-17,16:14:12
000025,特  力Ａ,16.18,16.29,16.26,16.26,16.07,25042.0,40470000.0,69.75,63.55,45.84,3.86,0.64,943700,1560500.0,2026-04-17,16:14:12
000026,飞亚达,17.62,17.73,17.5,18.05,17.5,187660.0,332260000.0,71.5,64.24,81.88,2.14,5.15,7836200,10929900.0,2026-04-17,16:14:15
000027,深圳能源,6.68,6.71,6.69,6.75,6.67,277748.0,185940000.0,317.79,317.79,15.11,0.97,0.58,10750100,17024700.0,2026-04-17,16:14:15
000028,国药一致,26.05,26.51,26.51,26.51,25.91,46038.0,120190000.0,144.99,124.53,12.76,0.78,0.96,1621200,2982500.0,2026-04-17,16:14:12
000029,深深房Ａ,20.37,20.16,20.2,20.58,19.94,42063.0,85490000.0,206.08,181.63,206.17,5.7,0.47,2204100,2002200.0,2026-04-17,16:14:21
000030,富奥股份,5.5,5.2,5.59,5.66,5.37,681551.0,372650000.0,94.59,91.9,14.07,1.16,4.08,35898100,32257000.0,2026-04-17,16:14:15
000031,大悦城,2.92,2.9,2.9,2.99,2.87,331656.0,97140000.0,125.16,125.16,-4.28,1.24,0.77,17753100,15412500.0,2026-04-17,16:14:18
000032,深桑达Ａ,18.55,19.02,18.8,18.96,18.51,201651.0,376010000.0,225.42,202.08,143.11,3.08,1.85,6934300,13230800.0,2026-04-17,16:14:18
000034,神州数码,36.69,35.93,36.61,37.82,36.58,310936.0,1154510000.0,266.0,222.46,50.87,2.42,5.13,14594900,16498700.0,2026-04-17,16:14:18
000035,中国天楹,7.1,6.81,6.78,7.26,6.75,965746.0,677270000.0,169.55,164.22,73.76,1.65,4.18,56156300,40418300.0,2026-04-17,16:14:21
000036,华联控股,5.17,5.03,5.06,5.2,4.99,557387.0,284950000.0,72.58,72.44,187.35,1.43,3.98,30563000,25175800.0,2026-04-17,16:14:24
000037,深南电A,11.07,10.06,10.07,11.07,10.03,227656.0,247190000.0,66.73,37.52,41.43,3.98,6.72,8328500,14437100.0,2026-04-17,16:14:21
000039,中集集团,11.64,12.1,12.06,12.11,11.6,400717.0,469500000.0,627.69,267.88,284.25,1.35,1.74,19475300,20596500.0,2026-04-17,16:14:21
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-04-17,09:00:00
000042,中洲控股,8.88,8.91,8.91,8.98,8.85,35735.0,31840000.0,59.04,58.97,-4.09,1.79,0.54,1432800,2140700.0,2026-04-17,16:14:24
000045,深纺织Ａ,11.97,12.16,12.1,12.1,11.93,68196.0,81720000.0,60.63,54.71,88.62,2.03,1.49,2308600,4511000.0,2026-04-17,16:14:24
000048,京基智农,14.86,15.39,15.35,15.35,14.6,181824.0,271590000.0,78.8,78.22,51.57,1.93,3.45,7342900,10839500.0,2026-04-17,16:14:27
000049,德赛电池,27.82,27.3,27.24,28.0,27.15,126114.0,350460000.0,107.01,106.98,25.63,1.61,3.28,7414600,5196900.0,2026-04-17,16:14:18
000050,深天马Ａ,8.34,8.29,8.27,8.38,8.24,182099.0,151790000.0,204.98,204.97,122.46,0.75,0.74,10254700,7955200.0,2026-04-17,16:14:24
000055,方大集团,3.44,3.52,3.51,3.52,3.41,106979.0,36860000.0,36.94,23.25,-7.17,0.66,1.58,4371500,6326400.0,2026-04-17,16:14:27
000056,皇庭国际,1.83,1.87,1.88,1.88,1.8,475017.0,86790000.0,21.64,16.54,-0.77,-1.04,5.26,18006400,29495300.0,2026-04-17,16:14:21
000058,深 赛 格,8.04,8.07,8.06,8.07,7.98,47896.0,38410000.0,98.99,79.17,142.65,4.92,0.49,2167200,2622400.0,2026-04-17,16:14:27
000059,华锦股份,5.24,5.28,5.3,5.31,5.2,228631.0,119890000.0,83.81,83.81,-3.65,0.83,1.43,9611300,13251800.0,2026-04-17,16:14:30
000060,中金岭南,6.75,6.55,6.62,6.81,6.6,1360097.0,916280000.0,299.78,299.78,26.69,1.88,3.06,76012700,59997000.0,2026-04-17,16:14:30
000061,农 产 品,7.43,7.34,7.34,7.45,7.25,164940.0,121680000.0,147.48,133.32,40.38,1.74,0.92,8859800,7634200.0,2026-04-17,16:14:30
000062,深圳华强,29.76,28.62,29.5,31.48,29.48,852582.0,2572790000.0,311.26,310.96,67.24,4.62,8.16,48284900,36973300.0,2026-04-17,16:14:33
000063,中兴通讯,35.33,35.4,35.2,35.86,35.16,610088.0,2164790000.0,1690.02,1422.96,30.08,2.24,1.51,30453700,30555200.0,2026-04-17,16:14:33
000065,北方国际,14.15,14.38,14.37,14.58,14.07,488144.0,697410000.0,164.34,137.96,22.72,1.48,5.01,19982000,28832300.0,2026-04-17,16:14:27
000066,中国长城,15.72,15.6,16.2,16.28,15.67,940789.0,1497030000.0,507.1,507.06,-65.45,4.57,2.92,46997600,47081400.0,2026-04-17,16:14:33
000068,华控赛格,3.24,3.31,3.31,3.32,3.23,108527.0,35380000.0,32.62,32.62,-31.21,5.4,1.08,4361700,6491000.0,2026-04-17,16:14:30
000069,华侨城Ａ,2.23,2.22,2.22,2.25,2.2,452374.0,100700000.0,179.24,153.84,-1.24,0.5,0.66,26238900,18998500.0,2026-04-17,16:14:36
000070,特发信息,20.33,20.77,20.74,20.87,20.16,1453391.0,2972150000.0,183.04,180.67,-45.88,12.14,16.35,74593800,70745300.0,2026-04-17,16:14:33
000078,海王生物,3.77,3.91,3.83,3.9,3.75,1834825.0,694740000.0,99.19,99.02,-8.17,5.44,6.99,69649400,113833100.0,2026-04-17,16:14:36
000088,盐 田 港,4.55,4.56,4.56,4.57,4.53,189109.0,85900000.0,236.58,143.91,16.4,1.32,0.6,6332200,12578700.0,2026-04-17,16:14:36
000089,深圳机场,6.84,6.84,6.83,6.86,6.79,34938.0,23820000.0,140.27,140.27,24.01,1.21,0.17,1778200,1715500.0,2026-04-17,16:14:24
000090,天健集团,3.66,3.65,3.65,3.7,3.65,180103.0,66130000.0,68.39,68.39,21.9,0.61,0.96,9360800,8649500.0,2026-04-17,16:14:39
