股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.77,10.86,10.86,10.88,10.76,747632.0,808080000.0,2090.02,2089.98,4.85,0.45,0.39,27646700,47116500.0,2026-05-20,16:14:51
000002,万  科Ａ,3.6,3.71,3.69,3.7,3.59,1204426.0,435570000.0,429.51,349.81,-0.49,0.39,1.24,48235000,72207600.0,2026-05-20,16:14:51
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-05-20,16:14:51
000006,深振业Ａ,10.86,11.14,11.21,11.25,10.75,507033.0,552000000.0,146.61,146.61,-1667.15,2.73,3.76,22528200,28175100.0,2026-05-20,16:14:51
000007,全新好,12.49,12.34,12.35,12.8,12.06,103536.0,128290000.0,43.27,43.27,-2146.57,24.16,2.99,5261500,5092100.0,2026-05-20,16:14:51
000008,神州高铁,2.67,2.7,2.69,2.71,2.64,472082.0,125570000.0,72.53,72.53,-8.81,3.36,1.74,18520000,28688200.0,2026-05-20,16:14:54
000009,中国宝安,7.88,7.85,7.81,7.91,7.69,251637.0,196180000.0,203.24,202.99,391.41,2.03,0.98,12616800,12546900.0,2026-05-20,16:14:54
000010,*ST美丽,2.47,2.6,2.57,2.59,2.47,356835.0,89300000.0,28.4,21.44,-1672.44,9.65,4.11,11529900,24153600.0,2026-05-20,16:14:57
000011,深物业A,7.7,7.94,7.93,7.94,7.68,37046.0,28670000.0,45.89,40.54,2791.13,1.36,0.7,1286900,2417700.0,2026-05-20,16:15:00
000012,南  玻Ａ,3.64,3.74,3.72,3.74,3.62,201900.0,73970000.0,110.75,71.32,992.76,0.85,1.03,6003000,14186900.0,2026-05-20,16:14:03
000014,沙河股份,11.71,12.01,11.96,11.97,11.64,54402.0,63750000.0,28.34,28.34,-18.61,2.05,2.25,2612200,2828000.0,2026-05-20,16:14:57
000016,*ST康佳A,3.23,3.2,3.25,3.35,3.2,372778.0,121920000.0,77.78,51.57,-0.6,-0.69,2.33,18539700,18738100.0,2026-05-20,16:14:54
000017,深中华A,5.77,5.91,5.88,5.88,5.72,53373.0,30830000.0,39.77,25.44,96.19,10.19,1.21,2381700,2955600.0,2026-05-20,16:15:00
000019,深粮控股,6.97,7.0,6.96,6.98,6.81,116896.0,80490000.0,80.33,29.01,37.05,1.59,2.81,5080100,6609500.0,2026-05-20,16:14:06
000020,深华发Ａ,13.25,13.47,13.52,13.6,13.15,36443.0,48340000.0,37.52,24.0,108.06,8.44,2.01,1706300,1938000.0,2026-05-20,16:14:09
