股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.99,11.08,11.03,11.06,10.92,825272.0,906870000.0,2132.71,2132.68,4.95,0.46,0.43,34711800,47815400.0,2026-06-03,16:15:00
000002,万  科Ａ,3.28,3.39,3.37,3.38,3.26,2114604.0,697160000.0,391.33,318.72,-0.44,0.35,2.18,82037600,129422900.0,2026-06-03,16:15:00
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-06-03,16:15:00
000006,深振业Ａ,8.49,8.85,8.73,8.75,8.38,377181.0,322380000.0,114.61,114.61,-1303.32,2.13,2.79,16351200,21366900.0,2026-06-03,16:14:03
000007,全新好,11.99,12.1,12.08,12.49,11.82,81150.0,97830000.0,41.54,41.54,-2060.64,23.19,2.34,3458300,4656800.0,2026-06-03,16:14:06
000008,神州高铁,2.61,2.58,2.58,2.66,2.57,336368.0,87850000.0,70.9,70.9,-8.61,3.28,1.24,17028900,16607800.0,2026-06-03,16:15:00
000009,中国宝安,7.21,7.34,7.35,7.35,7.2,181987.0,131880000.0,185.96,185.73,358.13,1.85,0.71,7895900,10302800.0,2026-06-03,16:15:00
000010,*ST美丽,2.2,2.32,2.35,2.4,2.2,809847.0,185080000.0,25.29,19.1,-1489.63,8.59,9.33,32711100,48273600.0,2026-06-03,16:14:03
000011,深物业A,7.31,7.44,7.44,7.44,7.23,43367.0,31600000.0,43.57,38.49,2649.76,1.29,0.82,2009800,2326900.0,2026-06-03,16:14:03
000012,南  玻Ａ,4.11,4.1,4.11,4.24,4.08,507188.0,211090000.0,125.05,80.53,1120.95,0.96,2.59,25596100,25122700.0,2026-06-03,16:14:03
000014,沙河股份,10.77,10.94,10.93,10.93,10.67,62021.0,66830000.0,26.07,26.07,-17.11,1.89,2.56,2590800,3611300.0,2026-06-03,16:14:03
000016,*ST康佳A,3.34,3.37,3.38,3.45,3.31,284826.0,95990000.0,80.43,53.33,-0.63,-0.71,1.78,10772100,17710500.0,2026-06-03,16:14:06
000017,深中华A,5.37,5.47,5.51,5.54,5.34,74764.0,40310000.0,37.01,23.67,89.52,9.48,1.7,3181000,4295400.0,2026-06-03,16:14:06
000019,深粮控股,6.54,6.56,6.58,6.58,6.45,80268.0,52170000.0,75.38,27.22,34.76,1.49,1.93,3394600,4632200.0,2026-06-03,16:14:09
000020,深华发Ａ,12.43,12.59,12.52,12.7,12.32,32755.0,40960000.0,35.2,22.52,101.37,7.92,1.81,1508000,1767500.0,2026-06-03,16:14:09
000021,深科技,38.3,37.18,37.35,39.79,37.31,1880732.0,7290740000.0,602.95,602.86,50.29,4.51,11.95,93853200,94220100.0,2026-06-03,16:14:09
000025,特  力Ａ,15.12,15.07,14.92,15.47,14.86,92387.0,140130000.0,65.18,59.39,45.93,3.5,2.35,4126600,5112000.0,2026-06-03,16:14:06
000026,飞亚达,22.38,22.39,22.17,22.99,21.9,125079.0,280610000.0,90.81,81.59,84.8,2.67,3.43,5605100,6902800.0,2026-06-03,16:14:12
000027,深圳能源,7.96,8.02,7.9,8.03,7.78,918162.0,725610000.0,378.69,378.69,18.92,1.13,1.93,44073000,47743100.0,2026-06-03,16:14:12
000028,国药一致,23.14,23.39,23.39,23.43,23.05,22664.0,52490000.0,128.79,110.62,11.76,0.68,0.47,702300,1564200.0,2026-06-03,16:14:12
000029,深深房Ａ,23.46,23.5,23.61,23.85,23.25,49618.0,116710000.0,237.34,209.18,1005.32,6.57,0.56,2294300,2667600.0,2026-06-03,16:14:15
000030,富奥股份,4.6,4.67,4.68,4.68,4.59,102656.0,47470000.0,79.11,76.86,11.91,0.93,0.61,3605800,6659800.0,2026-06-03,16:14:15
000031,大悦城,2.67,2.76,2.76,2.78,2.61,490933.0,130610000.0,114.44,114.44,-4.95,1.12,1.15,22387800,26705500.0,2026-06-03,16:14:18
000032,深桑达Ａ,15.94,16.02,15.97,16.28,15.81,165300.0,264920000.0,193.7,173.64,-110.42,2.63,1.52,7727700,8802200.0,2026-06-03,16:14:21
000034,神州数码,25.58,26.05,25.73,26.8,25.35,490826.0,1275810000.0,260.08,217.21,48.02,2.33,5.78,21128400,27954200.0,2026-06-03,16:14:06
000035,中国天楹,5.91,5.81,5.8,5.92,5.75,315067.0,184330000.0,141.13,136.7,48.76,1.31,1.36,16190300,15316400.0,2026-06-03,16:14:18
000036,华联控股,5.06,5.11,5.1,5.19,5.03,227374.0,115620000.0,71.03,70.99,78.53,1.38,1.62,10361500,12375900.0,2026-06-03,16:14:21
000037,深南电A,11.88,12.01,11.73,12.3,11.4,831527.0,973800000.0,71.61,40.26,38.63,4.24,24.54,37645700,45507000.0,2026-06-03,16:14:15
000039,中集集团,10.56,10.48,10.44,10.72,10.35,276128.0,291620000.0,569.45,243.03,-499.44,1.22,1.2,14129100,13483700.0,2026-06-03,16:14:24
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-06-03,09:00:00
000042,中洲控股,9.9,9.77,9.77,9.92,9.72,41711.0,40990000.0,65.82,65.75,-5.94,2.9,0.63,2406400,1764700.0,2026-06-03,16:14:24
000045,深纺织Ａ,11.29,11.25,11.25,11.48,11.19,62052.0,70560000.0,57.19,51.6,81.97,1.9,1.36,2747900,3457300.0,2026-06-03,16:14:09
000048,京基智农,14.39,13.96,13.89,14.41,13.5,193061.0,270030000.0,76.3,76.17,-40.09,2.03,3.65,9548500,9757500.0,2026-06-03,16:14:12
000049,德赛电池,25.26,25.37,25.3,25.67,24.91,66554.0,168410000.0,97.16,97.13,30.03,1.45,1.73,3122300,3533200.0,2026-06-03,16:14:18
000050,深天马Ａ,8.0,7.94,7.87,8.22,7.87,481793.0,389360000.0,194.86,194.86,-285.6,0.73,1.98,25015400,23163900.0,2026-06-03,16:14:15
000055,方大集团,3.93,4.19,4.43,4.44,3.91,1119950.0,464560000.0,42.2,26.56,-8.11,0.76,16.57,51247600,60747400.0,2026-06-03,16:14:27
000056,*ST皇庭,1.67,1.64,1.64,1.72,1.62,693997.0,115940000.0,19.75,15.09,-0.74,-0.82,7.68,32558400,36841300.0,2026-06-03,16:14:27
000058,深 赛 格,7.23,7.13,7.17,7.52,7.05,158583.0,115380000.0,89.02,71.2,127.32,4.43,1.61,7107800,8750500.0,2026-06-03,16:14:21
000059,华锦股份,4.86,4.79,4.75,4.96,4.66,519077.0,252210000.0,77.73,77.73,-5.65,0.8,3.25,27646200,24261500.0,2026-06-03,16:14:18
000060,中金岭南,8.17,7.84,7.78,8.44,7.72,4121981.0,3358100000.0,362.84,362.84,35.15,1.82,9.28,226608700,185589500.0,2026-06-03,16:14:21
000061,农 产 品,6.32,6.34,6.34,6.37,6.23,138912.0,87500000.0,125.45,113.4,28.98,1.45,0.77,6183700,7707500.0,2026-06-03,16:14:30
000062,深圳华强,32.84,33.52,35.63,36.6,32.72,1337211.0,4679190000.0,343.48,343.15,61.53,5.08,12.8,64076800,69644300.0,2026-06-03,16:14:24
000063,中兴通讯,36.44,36.3,36.8,38.3,36.0,2432701.0,9078990000.0,1743.12,1467.67,38.95,2.27,6.04,125195200,118074900.0,2026-06-03,16:14:09
000065,北方国际,12.18,11.85,11.75,12.6,11.74,290296.0,357200000.0,141.46,118.75,21.53,1.26,2.98,17547700,11481900.0,2026-06-03,16:14:12
000066,中国长城,18.04,18.09,18.22,18.65,17.83,1874225.0,3421660000.0,581.93,581.89,2884.6,5.32,5.81,92491900,94930600.0,2026-06-03,16:14:24
000068,华控赛格,3.22,3.25,3.25,3.32,3.19,187930.0,60870000.0,32.41,32.41,-30.78,5.54,1.87,7166900,11626100.0,2026-06-03,16:14:33
000069,华侨城Ａ,1.96,2.0,2.0,2.0,1.93,428795.0,83880000.0,157.54,135.21,-1.09,0.46,0.62,17895900,24983600.0,2026-06-03,16:14:15
000070,特发信息,18.06,17.74,18.2,18.76,17.76,806483.0,1484080000.0,156.83,154.72,-32.0,19.44,9.41,40626500,40021800.0,2026-06-03,16:14:36
000078,ST海王,1.78,1.85,1.94,1.94,1.76,2373884.0,430920000.0,46.83,46.73,-8.18,3.77,9.04,81972900,155415500.0,2026-06-03,16:14:18
000088,盐 田 港,4.44,4.48,4.49,4.49,4.42,235104.0,104430000.0,230.86,140.43,15.65,1.25,0.74,8142600,15367800.0,2026-06-03,16:14:30
000089,深圳机场,6.62,6.82,6.77,6.8,6.61,166816.0,111540000.0,135.76,135.76,21.88,1.14,0.81,5822600,10859000.0,2026-06-03,16:14:33
000090,天健集团,3.59,3.7,3.68,3.69,3.53,633355.0,227060000.0,67.08,67.08,41.98,0.6,3.39,25680500,37655100.0,2026-06-03,16:14:21
000096,广聚能源,8.33,8.35,8.35,8.38,8.18,51386.0,42460000.0,43.98,42.55,39.09,1.6,1.01,2471400,2667200.0,2026-06-03,16:14:27
000099,中信海直,15.45,15.67,15.72,15.86,15.39,94714.0,147680000.0,119.86,119.86,38.59,2.17,1.22,3628400,5843000.0,2026-06-03,16:14:27
000100,TCL科技,4.74,4.43,4.66,4.87,4.66,23853333.0,11497210000.0,985.96,906.86,19.48,1.57,12.47,1125832900,1259500500.0,2026-06-03,16:14:30
000151,中成股份,13.86,13.57,13.6,14.1,13.5,228133.0,315000000.0,48.64,42.68,12.28,5.55,7.41,11805400,11007900.0,2026-06-03,16:14:33
000153,丰原药业,5.64,5.71,5.72,5.72,5.59,53673.0,30260000.0,26.21,25.88,26.63,1.2,1.17,2325500,3041800.0,2026-06-03,16:14:24
000155,川能动力,14.0,14.02,13.83,14.08,13.53,374024.0,519620000.0,258.46,258.46,48.54,2.41,2.03,18681700,18720800.0,2026-06-03,16:14:36
000156,华数传媒,6.83,6.96,6.96,6.99,6.81,88066.0,60450000.0,126.56,116.1,28.22,0.83,0.52,3220700,5585900.0,2026-06-03,16:14:36
000157,中联重科,7.25,7.12,7.14,7.33,7.08,721190.0,521760000.0,627.02,512.55,14.47,1.08,1.02,43459200,28659900.0,2026-06-03,16:14:39
000158,常山北明,15.2,15.42,15.49,15.5,15.14,193276.0,295720000.0,242.99,241.36,768.32,4.58,1.22,7360800,11966800.0,2026-06-03,16:14:27
000159,国际实业,6.86,6.71,6.73,6.9,6.73,237768.0,162730000.0,32.98,32.97,89.86,1.6,4.95,12615800,11161000.0,2026-06-03,16:14:39
000166,申万宏源,4.41,4.46,4.46,4.46,4.38,968885.0,428150000.0,1104.26,993.82,11.17,0.96,0.43,42706500,54182000.0,2026-06-03,16:14:30
000301,东方盛虹,11.88,12.16,12.13,12.18,11.64,212583.0,251610000.0,785.41,785.05,64.12,2.26,0.32,9929500,11328800.0,2026-06-03,16:14:30
000333,美的集团,82.61,82.6,82.3,82.7,81.56,230326.0,1895270000.0,6288.98,5668.42,14.23,2.71,0.34,10834200,12198500.0,2026-06-03,16:14:39
000338,潍柴动力,32.27,32.22,32.75,33.26,31.81,974383.0,3172600000.0,2795.27,1598.41,24.73,2.93,1.97,50221500,47216700.0,2026-06-03,16:14:42
000400,许继电气,25.91,26.54,26.38,26.39,25.74,272003.0,706220000.0,263.93,262.13,24.65,2.15,2.69,10542200,16658100.0,2026-06-03,16:14:42
000401,金隅冀东,4.0,4.06,4.05,4.06,3.97,85225.0,34100000.0,106.33,105.25,109.2,0.41,0.32,3439500,5083000.0,2026-06-03,16:14:33
000402,金 融 街,2.98,3.05,3.04,3.05,2.91,905986.0,267910000.0,89.07,89.06,-1.91,0.45,3.03,38215500,52383100.0,2026-06-03,16:14:33
000403,派林生物,12.96,12.39,12.38,12.97,11.89,291268.0,360810000.0,123.17,121.91,34.88,1.52,3.1,15195300,13931400.0,2026-06-03,16:14:45
000404,长虹华意,8.08,8.25,8.26,8.28,8.03,159827.0,129450000.0,56.24,55.97,11.03,1.27,2.31,7051600,8931100.0,2026-06-03,16:14:42
000407,胜利股份,4.27,4.3,4.29,4.3,4.21,132661.0,56230000.0,37.58,37.4,22.87,1.22,1.51,5278600,7987500.0,2026-06-03,16:14:45
000408,藏格矿业,79.9,79.24,78.56,81.2,78.5,120584.0,966540000.0,1253.56,1253.55,26.79,7.1,0.77,5923500,6135000.0,2026-06-03,16:14:48
000409,云鼎科技,9.62,9.66,9.7,9.71,9.57,64630.0,62160000.0,65.2,56.8,92.22,3.97,1.09,2367400,4095600.0,2026-06-03,16:14:36
000410,沈阳机床,5.27,5.3,5.28,5.34,5.21,179668.0,94700000.0,139.61,103.87,-263.28,3.34,0.91,7533100,10433700.0,2026-06-03,16:14:36
000411,英特集团,11.81,12.07,12.07,12.08,11.7,147618.0,174980000.0,66.71,66.58,13.88,1.23,2.62,4518100,10243600.0,2026-06-03,16:14:51
000415,渤海租赁,3.94,4.02,3.99,4.0,3.89,591363.0,233740000.0,243.67,212.48,-145.21,0.82,1.1,27984600,31151700.0,2026-06-03,16:14:48
000417,合百集团,7.79,7.68,7.56,7.93,7.53,603340.0,467290000.0,60.75,60.69,40.71,1.28,7.74,30757300,29576600.0,2026-06-03,16:14:39
000419,通程控股,5.1,5.21,5.2,5.2,5.04,62411.0,31800000.0,27.72,27.72,19.45,0.81,1.15,2869200,3371900.0,2026-06-03,16:14:45
000420,吉林化纤,4.5,4.36,4.42,4.6,4.41,1087163.0,490540000.0,110.65,110.61,265.28,2.49,4.42,61443800,47272500.0,2026-06-03,16:14:39
000421,南京公用,5.87,5.93,5.92,5.94,5.78,74093.0,43280000.0,33.72,33.71,38.51,1.2,1.29,3294400,4114900.0,2026-06-03,16:14:42
000422,湖北宜化,13.73,14.06,13.92,13.98,13.63,263934.0,362980000.0,149.33,145.24,17.43,2.4,2.49,11271600,15121700.0,2026-06-03,16:14:42
000423,东阿阿胶,49.32,50.37,50.38,50.38,49.03,44087.0,217820000.0,317.61,317.05,17.95,3.22,0.69,1911100,2497600.0,2026-06-03,16:14:51
000425,徐工机械,9.37,9.67,9.6,9.65,9.31,1130249.0,1067480000.0,1097.34,840.66,16.65,1.76,1.26,51095100,61929800.0,2026-06-03,16:14:48
000426,兴业银锡,42.08,42.97,41.97,43.15,41.6,775916.0,3285200000.0,747.19,747.01,28.01,6.9,4.37,36897100,40694500.0,2026-06-03,16:14:45
000428,华天酒店,3.55,3.63,3.64,3.64,3.5,136679.0,48550000.0,36.17,36.17,-17.28,2.83,1.34,5909900,7758000.0,2026-06-03,16:14:54
000429,粤高速Ａ,13.8,14.07,14.06,14.17,13.68,80690.0,111670000.0,288.53,179.86,18.08,2.5,0.62,4070100,3998900.0,2026-06-03,16:14:51
000430,张家界,8.3,8.16,8.16,8.53,8.07,208531.0,172750000.0,67.2,30.76,-31.68,3.7,5.63,12552700,8300400.0,2026-06-03,16:14:54
000488,ST晨鸣,2.22,2.28,2.27,2.28,2.22,153612.0,34390000.0,65.3,37.61,-0.89,15.68,0.91,4098700,11262500.0,2026-06-03,16:14:45
000498,山东路桥,5.23,5.31,5.31,5.32,5.21,69800.0,36630000.0,81.19,75.8,3.78,0.49,0.48,2267100,4712900.0,2026-06-03,16:14:57
000501,武商集团,7.43,7.64,7.63,7.63,7.38,99253.0,73960000.0,57.14,57.08,35.44,0.52,1.29,3541000,6384300.0,2026-06-03,16:14:48
000503,国新健康,7.03,7.16,7.14,7.2,6.99,101961.0,71900000.0,68.84,68.84,-16.91,7.18,1.04,4381400,5814700.0,2026-06-03,16:14:48
000504,*ST生物,9.44,9.63,9.65,9.66,9.44,33344.0,31680000.0,31.15,31.07,73.92,11.25,1.01,925100,2409300.0,2026-06-03,16:15:00
000505,京粮控股,5.89,5.93,5.94,5.97,5.81,78643.0,46110000.0,42.82,37.25,-15.81,1.49,1.24,3594800,4269500.0,2026-06-03,16:14:57
000506,招金黄金,14.18,14.46,14.03,14.37,13.78,262430.0,372400000.0,131.73,131.69,37.71,14.82,2.83,12170100,14072900.0,2026-06-03,16:14:54
000507,珠海港,5.29,5.27,5.27,5.31,5.19,160307.0,84360000.0,48.65,47.73,21.05,0.81,1.78,8512000,7518700.0,2026-06-03,16:14:51
000509,华塑控股,4.89,5.15,4.77,5.23,4.64,1871803.0,928720000.0,52.48,52.48,-373.68,43.4,17.44,91047600,96132700.0,2026-06-03,16:14:54
000510,新金路,19.18,19.58,19.56,20.08,18.81,719170.0,1400960000.0,124.39,116.35,-50.88,12.06,11.86,38553600,33363400.0,2026-06-03,16:14:57
000513,丽珠集团,30.57,30.93,30.92,30.94,30.55,32703.0,100290000.0,271.43,173.68,13.82,1.87,0.58,1356100,1914200.0,2026-06-03,16:14:03
000514,渝 开 发,4.47,4.5,4.5,4.51,4.39,102475.0,45610000.0,37.72,37.72,-26.81,1.03,1.21,4705000,5542500.0,2026-06-03,16:14:57
000516,国际医学,4.19,4.24,4.23,4.25,4.17,165968.0,69560000.0,93.81,91.94,-36.78,2.87,0.76,5114500,11482200.0,2026-06-03,16:15:00
000517,荣安地产,1.87,1.92,1.92,1.93,1.84,221830.0,41410000.0,59.54,46.6,-4.99,1.28,0.89,8552500,13630500.0,2026-06-03,16:15:00
000518,四环生物,3.93,3.57,3.53,3.93,3.53,1953753.0,748150000.0,40.46,40.46,-124.53,12.51,18.98,114607500,80767800.0,2026-06-03,16:15:00
000519,中兵红箭,20.22,19.43,19.33,20.53,19.03,1175023.0,2358090000.0,281.58,281.58,124.99,2.71,8.44,61294200,56208100.0,2026-06-03,16:14:03
000520,凤凰航运,3.8,3.8,3.85,4.05,3.73,204187.0,78090000.0,38.46,38.46,-100.84,9.13,2.02,9723300,10695400.0,2026-06-03,16:14:06
000521,长虹美菱,5.58,5.67,5.65,5.68,5.53,105813.0,59140000.0,57.47,48.84,19.22,0.94,1.21,4276600,6304700.0,2026-06-03,16:14:51
000523,红棉股份,3.18,3.24,3.23,3.24,3.16,201558.0,64310000.0,58.37,42.14,50.79,2.98,1.52,6983600,13172200.0,2026-06-03,16:14:09
000524,岭南控股,9.23,9.27,9.24,9.3,9.06,62663.0,57660000.0,61.86,61.84,81.03,2.67,0.94,2911300,3355000.0,2026-06-03,16:14:03
