股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.08,11.06,11.04,11.16,11.03,806946.0,896660000.0,2150.18,2150.14,5.04,0.48,0.42,35243000,45451600.0,2026-04-21,16:14:33
000002,万  科Ａ,3.9,3.93,3.92,3.95,3.89,728869.0,284970000.0,465.3,378.96,-0.53,0.4,0.75,31208500,41678300.0,2026-04-21,16:14:36
000004,*ST国华,3.39,3.57,3.39,3.39,3.39,3703.0,1260000.0,4.49,4.28,-3.65,12.15,0.29,370300,0.0,2026-04-21,16:14:39
000006,深振业Ａ,9.67,9.73,9.73,9.89,9.58,245265.0,237720000.0,130.54,130.54,-308.93,2.43,1.82,11028500,13497900.0,2026-04-21,16:14:33
000007,全新好,13.73,13.83,13.83,13.96,13.48,50243.0,68640000.0,47.57,47.57,83.95,26.04,1.45,2230600,2793700.0,2026-04-21,16:14:42
000008,神州高铁,2.7,2.72,2.71,2.72,2.69,442846.0,119490000.0,73.34,73.34,-8.78,3.35,1.63,16392300,27892300.0,2026-04-21,16:14:33
000009,中国宝安,8.88,8.93,8.93,8.95,8.78,189362.0,167840000.0,229.03,228.75,324.97,2.27,0.74,8955600,9980600.0,2026-04-21,16:14:45
000010,美丽生态,3.74,3.9,3.9,3.92,3.73,426471.0,161560000.0,43.0,32.47,95.24,13.17,4.91,18354700,24292400.0,2026-04-21,16:14:36
000011,深物业A,8.37,8.43,8.43,8.5,8.3,42170.0,35350000.0,49.88,44.07,147.21,1.47,0.8,1977000,2240000.0,2026-04-21,16:14:33
000012,南  玻Ａ,4.53,4.53,4.54,4.56,4.52,134400.0,61010000.0,137.82,88.76,-37.32,1.04,0.69,7029300,6410700.0,2026-04-21,16:14:36
000014,沙河股份,13.25,13.57,13.5,13.56,13.13,60382.0,80100000.0,32.07,32.07,-21.33,2.18,2.49,2249800,3788400.0,2026-04-21,16:14:33
000016,深康佳Ａ,3.41,3.26,3.28,3.42,3.26,822511.0,277600000.0,82.11,54.44,-3.07,6.49,5.15,52313700,29937400.0,2026-04-21,16:14:36
000017,深中华A,6.5,6.73,6.7,6.7,6.41,134739.0,87780000.0,44.8,28.65,108.92,11.66,3.06,5650400,7823500.0,2026-04-21,16:14:39
