股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.17,11.07,11.07,11.17,11.07,496151.0,551740000.0,2167.64,2167.61,5.08,0.48,0.26,28387800,21227300.0,2026-04-14,16:14:54
000002,万  科Ａ,4.02,3.91,3.93,4.04,3.91,1822756.0,724750000.0,479.61,390.62,-0.54,0.41,1.88,119648400,62627300.0,2026-04-14,16:14:54
000004,*ST国华,3.3,3.14,3.19,3.3,3.19,31353.0,10310000.0,4.37,4.17,-3.56,11.82,2.48,1143000,1992300.0,2026-04-14,16:14:54
000006,深振业Ａ,8.85,8.58,8.62,8.93,8.47,303715.0,265470000.0,119.47,119.47,-282.73,2.23,2.25,16644700,13726800.0,2026-04-14,16:14:57
000007,全新好,13.36,13.32,13.41,13.55,13.23,48615.0,64860000.0,46.29,46.29,81.68,25.34,1.4,2175400,2686100.0,2026-04-14,16:14:54
000008,神州高铁,2.73,2.74,2.75,2.76,2.71,759152.0,207110000.0,74.16,74.15,-16.38,2.53,2.79,33591600,42323600.0,2026-04-14,16:14:57
000009,中国宝安,9.02,8.94,9.0,9.03,8.86,230778.0,206140000.0,232.65,232.36,330.09,2.31,0.9,11110800,11967000.0,2026-04-14,16:14:57
000010,美丽生态,4.19,4.13,4.32,4.32,4.12,680869.0,285060000.0,48.17,35.78,106.69,14.75,7.97,32930700,35156200.0,2026-04-14,16:15:00
000011,深物业A,8.47,8.38,8.4,8.52,8.34,53435.0,45030000.0,50.48,44.59,148.97,1.49,1.01,3329200,2014300.0,2026-04-14,16:15:00
000012,南  玻Ａ,4.54,4.54,4.55,4.57,4.5,165680.0,75130000.0,138.13,88.95,-37.4,1.04,0.85,8563100,8004900.0,2026-04-14,16:14:03
000014,沙河股份,13.48,13.27,13.45,13.57,13.2,79758.0,106620000.0,32.63,32.63,-21.7,2.21,3.3,3941800,4034000.0,2026-04-14,16:14:54
000016,深康佳Ａ,3.26,3.23,3.24,3.39,3.2,579727.0,190620000.0,78.5,52.05,-2.94,6.2,3.63,31988900,25983700.0,2026-04-14,16:14:57
000017,深中华A,6.84,6.84,6.9,6.9,6.75,47979.0,32680000.0,47.14,30.15,116.8,12.59,1.09,2271700,2526200.0,2026-04-14,16:15:00
