股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.25,11.28,11.28,11.36,11.21,1029038.0,1158240000.0,2183.17,2183.13,5.07,0.47,0.53,42220500,60683300.0,2026-05-12,16:14:39
000002,万  科Ａ,4.1,4.09,4.07,4.16,4.02,1773139.0,725630000.0,489.16,398.39,-0.55,0.44,1.82,90571200,86742700.0,2026-05-12,16:14:42
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-05-12,16:14:45
000006,深振业Ａ,10.45,9.5,9.6,10.45,9.48,814304.0,831440000.0,141.07,141.07,-1604.21,2.63,6.03,29104700,52325700.0,2026-05-12,16:14:39
000007,全新好,14.85,16.5,16.45,16.65,14.85,261762.0,406950000.0,51.45,51.45,-2552.16,28.73,7.56,12276000,13900200.0,2026-05-12,16:14:42
000008,神州高铁,2.76,2.8,2.79,2.82,2.75,497431.0,138160000.0,74.97,74.97,-9.11,3.47,1.83,15809800,33933300.0,2026-05-12,16:14:39
000009,中国宝安,8.43,8.58,8.58,8.58,8.35,312719.0,263850000.0,217.43,217.16,418.73,2.17,1.21,9789500,21482400.0,2026-05-12,16:14:39
000010,*ST美丽,2.73,2.6,2.55,2.73,2.47,988894.0,254800000.0,31.39,23.7,-1848.49,10.66,11.39,55643900,43245500.0,2026-05-12,16:14:39
000011,深物业A,8.31,8.09,8.08,8.65,8.03,155781.0,130350000.0,49.53,43.75,3012.24,1.47,2.96,8251500,7326600.0,2026-05-12,16:14:48
000012,南  玻Ａ,3.9,4.02,4.02,4.04,3.89,414506.0,163220000.0,118.66,76.41,1063.67,0.91,2.12,12582900,28867700.0,2026-05-12,16:14:51
000014,沙河股份,13.0,12.95,12.96,13.32,12.77,126016.0,164610000.0,31.47,31.47,-20.66,2.28,5.21,6216100,6385500.0,2026-05-12,16:14:54
000016,*ST康佳A,3.19,3.12,3.15,3.28,3.13,612608.0,196600000.0,76.81,50.93,-0.6,-0.68,3.84,30984900,30275900.0,2026-05-12,16:14:45
000017,深中华A,6.18,6.36,6.35,6.4,6.17,96602.0,60320000.0,42.59,27.24,103.03,10.91,2.19,4049900,5610300.0,2026-05-12,16:14:48
000019,深粮控股,7.27,7.48,7.47,7.47,7.2,201371.0,146540000.0,83.79,30.26,38.64,1.66,4.84,7869800,12267200.0,2026-05-12,16:14:57
000020,深华发Ａ,14.1,14.49,14.49,14.49,14.03,87919.0,125080000.0,39.93,25.54,114.99,8.99,4.85,4047500,4744400.0,2026-05-12,16:14:42
000021,深科技,32.31,32.97,32.74,32.74,31.85,1075280.0,3460020000.0,508.65,508.57,42.43,3.81,6.83,47558800,59969200.0,2026-05-12,16:14:42
000025,特  力Ａ,16.0,16.28,16.28,16.39,16.0,41849.0,67580000.0,68.97,62.84,48.6,3.71,1.07,1363500,2821400.0,2026-05-12,16:15:00
000026,飞亚达,20.51,20.14,20.2,21.08,19.8,212118.0,433550000.0,83.22,74.77,77.71,2.45,5.82,10241600,10970200.0,2026-05-12,16:14:42
000027,深圳能源,7.32,7.19,7.2,7.39,7.16,638658.0,466930000.0,348.24,348.24,17.4,1.04,1.34,34656700,29209000.0,2026-05-12,16:14:45
000028,国药一致,24.64,24.76,24.75,24.75,24.59,29576.0,72870000.0,137.14,117.79,12.52,0.73,0.62,1053600,1904000.0,2026-05-12,16:14:48
000029,深深房Ａ,26.49,24.08,24.49,26.49,24.1,255457.0,663190000.0,267.99,236.2,1135.16,7.42,2.86,10813300,14732500.0,2026-05-12,16:14:45
000030,富奥股份,4.95,5.07,5.06,5.07,4.94,196355.0,97950000.0,85.13,82.71,12.82,1.0,1.18,6466900,13168600.0,2026-05-12,16:14:03
000031,大悦城,3.11,3.12,3.11,3.13,3.03,357898.0,110500000.0,133.3,133.3,-5.76,1.3,0.83,18798200,16991600.0,2026-05-12,16:14:06
000032,深桑达Ａ,18.82,19.06,19.0,19.26,18.7,216025.0,408590000.0,228.7,205.02,-130.37,3.1,1.98,9306500,12295900.0,2026-05-12,16:14:09
000034,神州数码,41.79,42.62,42.2,42.69,41.05,388420.0,1622100000.0,303.5,253.47,56.03,2.7,6.4,16350300,22491600.0,2026-05-12,16:14:51
